0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,-1
0,0
0,2
0,-1
-1,-2
0,3
1,2
-1,-8
0,1
2,14
-1,-10
-3,-16
3,26
3,11
-6,-49
-3,11
8,70
-1,-61
-12,-77
9,150
16,20
-22,-455
27,-304
223,373
266,412
-68,30
-357,210
-157,327
105,-332
-137,-618
-528,0
-527,85
-266,-640
71,-605
427,291
325,542
-355,20
-722,-249
-281,-280
262,-555
334,-641
91,-136
-262,341
-496,229
-398,-8
-320,153
-599,302
-767,37
-435,-98
25,205
311,189
433,-293
146,-188
-543,484
-882,364
-531,-474
-196,-636
-345,-273
-472,-530
-180,-919
162,-361
147,485
-186,432
-625,-178
-877,-332
-602,-43
14,-29
198,-359
-255,-351
-489,158
-10,368
472,-102
425,-470
272,-181
183,171
-119,13
-225,-274
282,-202
640,2
240,-27
-177,-101
-114,97
-191,410
-505,524
-338,409
116,154
-72,-75
-666,-27
-602,142
-13,10
52,-198
-355,-53
-289,-16
193,-470
305,-599
190,20
390,380
454,40
-95,-87
-572,217
-408,199
-180,32
-301,401
-307,720
-14,160
220,-556
462,-432
895,14
926,-120
80,-528
-798,-514
-725,-179
-211,28
-199,-53
-305,-352
186,-520
658,-241
304,74
-264,-99
-185,-351
203,-187
325,-33
324,-194
332,-213
144,45
-227,214
-596,224
-800,56
-544,-332
109,-422
431,8
120,104
-177,-351
-9,-272
353,342
584,169
479,-621
-5,-557
-374,258
-272,524
-143,122
-167,-257
116,-440
427,-405
116,-126
-208,-34
174,-258
383,-141
-284,460
-826,691
-533,268
-174,26
-258,361
-326,592
-62,348
418,141
860,184
834,81
291,-110
-46,9
282,178
732,-25
628,-322
73,-383
-284,-254
-50,118
429,475
566,133
375,-622
238,-664
169,-113
36,-27
4,-295
139,-181
199,83
69,9
-140,-239
-313,-346
-305,-116
-52,312
165,235
92,-365
-6,-356
174,341
287,447
-47,36
-374,185
-164,332
118,-319
-137,-627
-536,-4
-524,93
-262,-641
67,-610
425,293
328,544
-355,18
-723,-249
-280,-279
263,-555
334,-641
91,-136
-262,341
-496,228
-398,-8
-320,153
-599,302
-767,37
-435,-98
25,205
311,189
433,-293
146,-188
-543,484
-882,364
-531,-474
-196,-636
-345,-273
-472,-530
-180,-919
162,-361
147,485
-186,432
-625,-178
-877,-332
-602,-43
14,-29
198,-359
-255,-351
-489,158
-10,368
472,-102
425,-470
272,-181
183,171
-119,13
-225,-274
282,-202
640,2
240,-27
-177,-101
-114,97
-191,410
-505,524
-338,409
116,154
-72,-75
-666,-27
-602,142
