-119,-486
485,91
-66,-399
361,458
193,-224
-388,-284
-122,-35
-728,-749
1093,-1058
-368,112
266,98
-328,-244
-105,630
-774,-347
-229,85
270,-1162
-17,165
102,449
438,-677
-31,-670
-478,79
-144,-541
464,255
507,-80
398,210
-209,650
-610,141
782,-599
-660,-642
-109,-308
476,-739
570,389
-418,-174
647,262
-755,-374
697,1037
65,-132
760,-766
977,-468
-91,1491
683,-375
-1253,-1135
408,287
309,-777
-67,77
593,-79
596,79
-831,283
-285,-460
966,320
-1160,-82
-1009,-73
-11,662
-772,454
-510,315
544,373
-82,-398
940,609
-669,-668
-503,-31
-761,218
232,-755
65,-475
354,710
385,-110
-635,230
-576,-70
222,-207
-636,-572
37,-512
24,54
-1509,460
458,-164
1119,-245
511,887
-1131,103
-413,735
-110,602
-354,-91
343,-377
-507,-471
215,-13
-290,405
-254,994
-390,289
-499,151
-251,451
177,189
436,483
317,-590
-81,-727
-372,413
-961,-273
1304,-828
-455,80
58,-211
-744,-357
800,47
884,-520
431,-490
60,-329
-23,-205
54,-490
-900,346
-692,322
-447,248
716,-248
-1089,-479
337,515
-918,272
473,700
288,225
918,-302
-622,-514
-15,800
-857,375
-894,126
318,-512
723,-661
809,728
-434,64
-103,92
-216,-114
392,-308
84,-265
-102,-342
-322,207
-539,545
-434,553
356,-358
332,500
-899,-131
-722,-198
-96,-359
-778,542
-358,-1955
-1112,-154
222,-1213
430,141
-666,-223
429,874
-490,259
81,-137
1303,-183
-12,-19
-27,690
298,-144
302,739
-1317,497
-58,-41
67,66
-994,-40
-840,217
-577,-443
-352,271
261,-661
207,186
-22,-61
-231,-400
-167,730
-119,-486
485,91
-66,-399
361,458
193,-224
-388,-284
-122,-35
-728,-749
1093,-1058
-368,112
266,98
-328,-244
-105,630
-774,-347
-229,85
270,-1162
-17,165
102,449
438,-677
-31,-670
-478,79
-144,-541
464,255
507,-80
398,210
-209,650
-610,141
782,-599
-660,-642
-109,-308
476,-739
570,389
-418,-174
647,262
-755,-374
697,1037
65,-132
760,-766
977,-468
-91,1491
683,-375
-1253,-1135
408,287
309,-777
-67,77
593,-79
596,79
-831,283
-285,-460
966,320
-1160,-82
-1009,-73
-11,662
-772,454
-510,315
544,373
-82,-398
940,609
-669,-668
-503,-31
-761,218
232,-755
65,-475
354,710
385,-110
-635,230
-576,-70
